"","FT","Census","Segment","Start","End","Segment_Tags","Distance","Date","Observer","Hour","Humidity_Census","Rain_History","Rain_Type","H.picta","H.zeylanica","Humidity_Segment","Weather","Comments","Long_Rain","Observer.S","year","dates","MinAlt","MaxAlt","MedAlt","partition"
"9985","5.LG","6B","6B-04","SI 18","SI 28",10,500,"2019-10-27","SY","05:30 AM","wet","3.yesterday","3.medium","0","0","3.wet","1.clear","1-3 jam","","SY","2019",NA,200,400,300,"LG.II"
"9986","5.LG","14B","14B-09","UB 30","UB 26",4,200,"2016-10-29","LD","05:35 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","<1 jam","LD","2016",NA,200,400,300,"UG.II"
"9987","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2019-05-22","JK","05:30 AM","wet","4.last_night","2.drizzle","0","0","2.moist","1.clear","",">1 jam","JK","2019",NA,200,400,300,"LG.II"
"9988","5.LG","14A","14A-01","UB 26","UB 30",4,200,"2013-11-14","SY","05:30 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","SY","2013",NA,200,400,300,"LG.II"
"9989","5.LG","11B","11B-05","JB 07","JB 04",3,150,"2015-03-23","JK","05:30 AM","moist","4.last_night","2.drizzle","3","1","2.moist","1.clear","","1-3 jam","JK","2015",NA,200,400,300,"LG.I"
"9990","5.LG","14A","14A-01","UB 26","UB 30",4,200,"2016-04-16","SY","05:35 AM","moist","2.day_before_yesterday","2.drizzle","0","0","1.dry","1.clear","","< 1 jam","SY","2016",NA,200,400,300,"LG.II"
"9991","5.LG","6A","6A-03","UB23","HB 14",10,500,"2013-10-09","LD/SJ","05:30 AM","dry","2.day_before_yesterday","3.medium","0","1","1.dry","1.clear","","1-3 jam","> 1 Obs","2013",NA,200,400,300,"LG.II"
"9992","5.LG","5B","5B-05","TL 30","TL 20",10,500,"2020-06-17","LD","05:30 AM","moist","4.last_night","4.heavy","1","0","2.moist","5.cloudy","","1-3 jam","LD","2020",NA,200,400,300,"LG.I"
"9993","5.LG","6B","6B-02","SI 5","SI 08",3,150,"2014-09-22","LD/JK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","> 1 Obs","2014",NA,200,400,300,"LG.II"
"9994","5.LG","6A","6A-07","SI 18","SI 08",10,500,"2013-06-16","SM/MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","> 1 Obs","2013",NA,200,400,300,"LG.II"
"9995","5.LG","14B","14B-09","UB 37","UB 30",7,350,"2019-09-05","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2019",NA,200,400,300,"UG.II"
"9996","5.LG","5B","5B-05","TL 30","TL 20",10,500,"2014-02-21","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,200,400,300,"LG.I"
"9997","5.LG","5A","5A-06","TL 30","TL 40",10,500,"2020-09-04","LD","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","",">1 jam","LD","2020",NA,200,400,300,"LG.I"
"9998","5.LG","14A","14A-01","UB 26","UB 30",4,200,"2019-03-16","DK","05:30 AM","dry","3.yesterday","2.drizzle","0","0","1.dry","1.clear","","<1 jam","DK","2019",NA,200,400,300,"LG.II"
"9999","5.LG","13B","13B-08","GP 58","ML 20",10,500,"2019-03-20","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2019",NA,200,400,300,"UG.I"
"10000","5.LG","5A","5A-02","JB 04","JB 11",7,350,"2014-01-07","SY","05:30 AM","wet","2.day_before_yesterday","4.heavy","0","0","1.dry","1.clear","","3-5 jam","SY","2014",NA,200,400,300,"LG.I"
"10001","5.LG","5B","5B-03","GP 36","TL 40",10,500,"2015-04-22","JK","05:30 AM","moist","4.last_night","3.medium","1","0","2.moist","5.cloudy","","<1 jam","JK","2015",NA,200,400,300,"LG.I"
"10002","5.LG","5A","5A-08","GP 36","GP 26",10,500,"2016-09-02","MI","05:30 AM","wet","4.last_night","3.medium","0","0","2.moist","1.clear","","1-3 jam","MI","2016",NA,200,400,300,"LG.I"
"10003","5.LG","6B","6B-02","SI 5","SI 08",3,150,"2016-07-27","JK","05:30 AM","wet","4.last_night","4.heavy","0","0","3.wet","5.cloudy","",">1 jam","JK","2016",NA,200,400,300,"LG.II"
"10004","5.LG","13B","13B-08","GP 58","ML 20",10,500,"2014-08-24","MI","05:30 AM","dry","3.yesterday","2.drizzle","0","0","1.dry","1.clear","","<1 jam","MI","2014",NA,200,400,300,"UG.I"
"10005","5.LG","14B","14B-09","UB 30","UB 26",4,200,"2017-05-01","JK","05:35 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","JK","2017",NA,200,400,300,"UG.II"
"10006","5.LG","6A","6A-05","HB 04","DP 7",10,500,"2013-09-12","SY","05:30 AM","wet","5.raining","2.drizzle","0","0","3.wet","5.cloudy","","<1 jam","SY","2013",NA,200,400,300,"LG.II"
"10007","5.LG","6B","6B-07","HB 14","UB 23",10,500,"2013-02-22","MI","05:30 AM","wet","4.last_night","4.heavy","0","0","1.dry","1.clear","","<1 jam","MI","2013",NA,200,400,300,"LG.II"
"10008","5.LG","5B","5B-03","GP 36","TL 40",10,500,"2018-07-01","LD","05:30 AM","wet","3.yesterday","2.drizzle","0","0","3.wet","6.drizzle","","1-3 jam","LD","2018",NA,200,400,300,"LG.I"
"10009","5.LG","6B","6B-04","SI 18","SI 28",10,500,"2013-09-28","SY","05:30 AM","dry","3.yesterday","4.heavy","0","0","1.dry","1.clear","","1-3 jam","SY","2013",NA,200,400,300,"LG.II"
"10010","5.LG","5B","5B-05","TL 30","TL 20",10,500,"2018-07-01","LD","05:30 AM","wet","3.yesterday","2.drizzle","0","0","3.wet","6.drizzle","","1-3 jam","LD","2018",NA,200,400,300,"LG.I"
"10011","5.LG","11B","11B-05","JB 07","JB 04",3,150,"2020-06-22","LD","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","",">1 jam","LD","2020",NA,200,400,300,"LG.I"
"10012","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2016-02-26","SY","05:30 AM","moist","2.day_before_yesterday","3.medium","0","0","2.moist","1.clear","","","SY","2016",NA,200,400,300,"LG.II"
"10013","5.LG","14A","14A-01","UB 26","UB 30",4,200,"2017-06-12","LD","05:30 AM","dry","2.day_before_yesterday","2.drizzle","0","0","1.dry","5.cloudy","","<1 jam","LD","2017",NA,200,400,300,"LG.II"
"10014","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2019-12-09","SY","05:30 AM","wet","3.yesterday","3.medium","0","0","3.wet","1.clear",">1 jam","","SY","2019",NA,200,400,300,"LG.I"
"10015","5.LG","5A","5A-06","TL 30","TL 40",10,500,"2015-01-08","MI","05:30 AM","moist","4.last_night","3.medium","0","2","2.moist","1.clear","","<1 jam","MI","2015",NA,200,400,300,"LG.I"
"10016","5.LG","5A","5A-07","TL 40","GP 36",10,500,"2014-04-03","MI","05:30 AM","moist","4.last_night","2.drizzle","0","0","3.wet","6.drizzle","","<1 jam","MI","2014",NA,200,400,300,"LG.I"
"10017","5.LG","5A","5A-09","GP 26","GP 20",6,300,"2014-04-03","MI","05:30 AM","moist","4.last_night","2.drizzle","0","0","3.wet","1.clear","","<1 jam","MI","2014",NA,200,400,300,"LG.I"
"10018","5.LG","6B","6B-02","SI 5","SI 08",3,150,"2012-12-25","AB","05:30 AM","moist","3.yesterday","4.heavy","0","1","2.moist","5.cloudy","","1jam","AB","2012",NA,200,400,300,"LG.II"
"10019","5.LG","5B","5B-04","TL 40","TL 30",10,500,"2020-02-22","SY","05:30 AM","wet","3.yesterday","3.medium","0","0","2.moist","1.clear","","<1 jam","SY","2020",NA,200,400,300,"LG.I"
"10020","5.LG","6B","6B-08","UB 23","UB 13",10,500,"2013-09-28","SY","05:30 AM","dry","3.yesterday","4.heavy","0","0","1.dry","1.clear","","1-3 jam","SY","2013",NA,200,400,300,"LG.II"
"10021","5.LG","14A","14A-01","UB 26","UB 30",4,200,"2016-01-19","JK","05:30 AM","moist","3.yesterday","3.medium","2","1","2.moist","5.cloudy","","1-3 jam","JK","2016",NA,200,400,300,"LG.II"
"10022","5.LG","5B","5B-01","GP 20","GP 26",6,300,"2012-11-27","SL","05:30 AM","wet","4.last_night","4.heavy","0","0","3.wet","1.clear","","","SL","2012",NA,200,400,300,"LG.I"
"10023","5.LG","6B","6B-05","DP 7","HB 04",10,500,"2016-09-22","SY","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","1.clear","","5-7 jam","SY","2016",NA,200,400,300,"LG.II"
"10024","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2016-09-22","SY","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","1.clear","","5-7 jam","SY","2016",NA,200,400,300,"LG.II"
"10025","5.LG","5A","5A-08","GP 36","GP 26",10,500,"2014-03-11","MI","05:30 AM","moist","4.last_night","3.medium","0","0","2.moist","1.clear","","<1 jam","MI","2014",NA,200,400,300,"LG.I"
"10026","5.LG","6A","6A-02","UB 13","UB 23",10,500,"2018-09-13","DK","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","<1 jam","DK","2018",NA,200,400,300,"LG.II"
"10027","5.LG","5A","5A-07","TL 40","GP 36",10,500,"2018-02-09","JK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","JK","2018",NA,200,400,300,"LG.I"
"10028","5.LG","5B","5B-03","GP 36","TL 40",10,500,"2013-10-28","LD","05:30 AM","wet","3.yesterday","3.medium","0","0","3.wet","1.clear","","<1 jam","LD","2013",NA,200,400,300,"LG.I"
"10029","5.LG","6B","6B-07","HB 14","UB 23",10,500,"2020-05-07","JK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","JK","2020",NA,200,400,300,"LG.II"
"10030","5.LG","5A","5A-02","JB 04","JB 11",7,350,"2013-12-06","LD","05:30 AM","moist","3.yesterday","3.medium","8","0","2.moist","1.clear","","<1 jam","LD","2013",NA,200,400,300,"LG.I"
"10031","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2016-08-09","JK + UNTAN","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","> 1 Obs","2016",NA,200,400,300,"LG.I"
"10032","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2015-07-09","SY/MK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","> 1 Obs","2015",NA,200,400,300,"LG.II"
"10033","5.LG","5A","5A-07","TL 40","GP 36",10,500,"2018-05-07","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2018",NA,200,400,300,"LG.I"
"10034","5.LG","5B","5B-04","TL 40","TL 30",10,500,"2014-02-21","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,200,400,300,"LG.I"
"10035","5.LG","5B","5B-04","TL 40","TL 30",10,500,"2013-01-20","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2013",NA,200,400,300,"LG.I"
"10036","5.LG","5B","5B-01","GP 20","GP 26",6,300,"2013-09-24","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2013",NA,200,400,300,"LG.I"
"10037","5.LG","6B","6B-05","DP 7","HB 04",10,500,"2015-02-22","LD","05:30 AM","dry","2.day_before_yesterday","3.medium","0","0","1.dry","1.clear","","1-3 jam","LD","2015",NA,200,400,300,"LG.II"
"10038","5.LG","6B","6B-07","HB 14","UB 23",10,500,"2013-11-27","LD","05:30 AM","moist","4.last_night","3.medium","0","0","2.moist","1.clear","","<1 jam","LD","2013",NA,200,400,300,"LG.II"
"10039","5.LG","6B","6B-07","HB 14","UB 23",10,500,"2015-11-26","JK","05:30 AM","moist","2.day_before_yesterday","2.drizzle","0","0","2.moist","1.clear","","","JK","2015",NA,200,400,300,"LG.II"
"10040","5.LG","6A","6A-06","SI 28","SI 18",10,500,"2014-03-15","LD","05:30 AM","wet","5.raining","2.drizzle","0","0","3.wet","1.clear","","","LD","2014",NA,200,400,300,"LG.II"
"10041","5.LG","6A","6A-08","SI 08","SI 05",3,150,"2018-08-10","JK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","JK","2018",NA,200,400,300,"LG.II"
"10042","5.LG","6B","6B-05","DP 7","HB 04",10,500,"2015-06-21","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2015",NA,200,400,300,"LG.II"
"10043","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2017-02-17","MI","05:30 AM","wet","3.yesterday","3.medium","1","0","3.wet","1.clear","",">1 jam","MI","2017",NA,200,400,300,"LG.I"
"10044","5.LG","6B","6B-03","SI 08","SI 18",10,500,"2012-11-29","AB","05:30 AM","moist","4.last_night","4.heavy","0","0","2.moist","4.cloudy/fog","","","AB","2012",NA,200,400,300,"LG.II"
"10045","5.LG","13B","13B-08","GP 58","ML 20",10,500,"2013-10-27","LD","05:40 AM","wet","5.raining","2.drizzle","0","0","3.wet","5.cloudy","","","LD","2013",NA,200,400,300,"UG.I"
"10046","5.LG","6B","6B-04","SI 18","SI 28",10,500,"2014-08-30","LD","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","5.cloudy","","<1 jam","LD","2014",NA,200,400,300,"LG.II"
"10047","5.LG","5B","5B-02","GP 26","GP 36",10,500,"2018-10-19","SY","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","5.cloudy","","1-3 jam","SY","2018",NA,200,400,300,"LG.I"
"10048","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2012-11-29","AB","05:30 AM","moist","4.last_night","4.heavy","0","0","2.moist","1.clear","","","AB","2012",NA,200,400,300,"LG.II"
"10049","5.LG","5B","5B-02","GP 26","GP 36",10,500,"2020-03-21","SY","05:30 AM","wet","4.last_night","3.medium","0","0","3.wet","1.clear","","<1 jam","SY","2020",NA,200,400,300,"LG.I"
"10050","5.LG","11B","11B-05","JB 07","JB 04",3,150,"2017-02-28","JK","05:30 AM","wet","4.last_night","3.medium","1","0","3.wet","1.clear","",">1 jam","JK","2017",NA,200,400,300,"LG.I"
"10051","5.LG","5A","5A-06","TL 30","TL 40",10,500,"2019-09-11","DK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","3.fog","","","DK","2019",NA,200,400,300,"LG.I"
"10052","5.LG","6B","6B-02","SI 5","SI 08",3,150,"2013-01-23","MI","05:30 AM","wet","4.last_night","4.heavy","1","0","2.moist","5.cloudy","","1-3 jam","MI","2013",NA,200,400,300,"LG.II"
"10053","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2015-04-14","SY","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","<1 jam","SY","2015",NA,200,400,300,"LG.I"
"10054","5.LG","5B","5B-08","JB 11","JB 05",7,350,"2018-10-19","SY","05:30 AM","wet","4.last_night","2.drizzle","2","0","3.wet","1.clear","","1-3 jam","SY","2018",NA,200,400,300,"LG.I"
"10055","5.LG","5A","5A-07","TL 40","GP 36",10,500,"2013-03-05","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2013",NA,200,400,300,"LG.I"
"10056","5.LG","6A","6A-06","SI 28","SI 18",10,500,"2020-09-15","DK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","DK","2020",NA,200,400,300,"LG.II"
"10057","5.LG","5A","5A-09","GP 26","GP 20",6,300,"2013-03-05","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2013",NA,200,400,300,"LG.I"
"10058","5.LG","6B","6B-07","HB 14","UB 23",10,500,"2017-06-17","LD","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","",">1 jam","LD","2017",NA,200,400,300,"LG.II"
"10059","5.LG","6A","6A-03","UB23","HB 14",10,500,"2014-01-11","LD","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","<1 jam","LD","2014",NA,200,400,300,"LG.II"
"10060","5.LG","6A","6A-03","UB23","HB 14",10,500,"2014-10-15","LD","05:30 AM","moist","4.last_night","3.medium","0","0","3.wet","3.fog","","1-3 jam","LD","2014",NA,200,400,300,"LG.II"
"10061","5.LG","6A","6A-08","SI 08","SI 05",3,150,"2019-05-16","JK","05:30 AM","dry","4.last_night","3.medium","0","0","1.dry","1.clear","","<1 jam","JK","2019",NA,200,400,300,"LG.II"
"10062","5.LG","5A","5A-02","JB 04","JB 11",7,350,"2020-06-07","DK","05:30 AM","wet","4.last_night","3.medium","0","0","3.wet","1.clear","","","DK","2020",NA,200,400,300,"LG.I"
"10063","5.LG","6A","6A-07","SI 18","SI 08",10,500,"2020-03-14","JK","05:35 AM","moist","3.yesterday","4.heavy","1","0","2.moist","1.clear","","1-3 jam","JK","2020",NA,200,400,300,"LG.II"
"10064","5.LG","6B","6B-02","SI 5","SI 08",3,150,"2019-05-22","JK","05:30 AM","wet","4.last_night","2.drizzle","3","0","3.wet","1.clear","",">1 jam","JK","2019",NA,200,400,300,"LG.II"
"10065","5.LG","13A","13A-01","ML 20","GP 58",10,500,"2014-04-02","SY","05:35 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","<1 jam","SY","2014",NA,200,400,300,"UG.I"
"10066","5.LG","6B","6B-04","SI 18","SI 28",10,500,"2019-05-22","JK","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","1.clear","",">1 jam","JK","2019",NA,200,400,300,"LG.II"
"10067","5.LG","6A","6A-08","SI 08","SI 05",3,150,"2013-11-11","SY","05:30 AM","moist","4.last_night","3.medium","0","0","2.moist","1.clear","","1-3 jam","SY","2013",NA,200,400,300,"LG.II"
"10068","5.LG","5A","5A-08","GP 36","GP 26",10,500,"2018-02-09","JK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","JK","2018",NA,200,400,300,"LG.I"
"10069","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2018-03-14","JK","05:30 AM","wet","4.last_night","2.drizzle","11","0","3.wet","1.clear","","<1 jam","JK","2018",NA,200,400,300,"LG.I"
"10070","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2017-08-21","SY+UNTAN","05:30 AM","wet","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","<1 jam","> 1 Obs","2017",NA,200,400,300,"LG.I"
"10071","5.LG","5B","5B-03","GP 36","TL 40",10,500,"2015-05-22","JK","05:30 AM","wet","4.last_night","4.heavy","0","1","2.moist","5.cloudy","","1-3 jam","JK","2015",NA,200,400,300,"LG.I"
"10072","5.LG","5B","5B-01","GP 20","GP 26",6,300,"2014-02-21","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,200,400,300,"LG.I"
"10073","5.LG","5A","5A-02","JB 04","JB 11",7,350,"2014-06-10","LD","05:30 AM","moist","2.day_before_yesterday","3.medium","1","0","2.moist","1.clear","","<1 jam","LD","2014",NA,200,400,300,"LG.I"
"10074","5.LG","6B","6B-08","UB 23","UB 13",10,500,"2015-07-09","SY/MK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","> 1 Obs","2015",NA,200,400,300,"LG.II"
"10075","5.LG","5A","5A-09","GP 26","GP 20",6,300,"2013-12-06","LD","05:30 AM","moist","3.yesterday","3.medium","0","1","2.moist","5.cloudy","","<1 jam","LD","2013",NA,200,400,300,"LG.I"
"10076","5.LG","13A","13A-01","ML 20","GP 58",10,500,"2020-06-06","LD","05:30 AM","wet","4.last_night","3.medium","0","0","2.moist","1.clear","","3-5 jam","LD","2020",NA,200,400,300,"UG.I"
"10077","5.LG","13A","13A-01","ML 20","GP 58",10,500,"2013-05-06","SL","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","1 jam","SL","2013",NA,200,400,300,"UG.I"
"10078","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2014-08-21","SY","05:30 AM","moist","2.day_before_yesterday","2.drizzle","0","0","2.moist","1.clear","","<1 jam","SY","2014",NA,200,400,300,"LG.I"
"10079","5.LG","6A","6A-07","SI 18","SI 08",10,500,"2013-10-09","LD/SJ","05:30 AM","dry","2.day_before_yesterday","3.medium","0","0","1.dry","1.clear","","1-3 jam","> 1 Obs","2013",NA,200,400,300,"LG.II"
"10080","5.LG","6A","6A-05","HB 04","DP 7",10,500,"2013-05-15","AB","05:30 AM","moist","4.last_night","2.drizzle","0","0","2.moist","5.cloudy","","< 1jam","AB","2013",NA,200,400,300,"LG.II"
"10081","5.LG","11B","11B-05","JB 07","JB 04",3,150,"2019-11-25","SY","05:30 AM","wet","3.yesterday","2.drizzle","0","0","3.wet","1.clear","<1 jam","","SY","2019",NA,200,400,300,"LG.I"
"10082","5.LG","6A","6A-02","UB 13","UB 23",10,500,"2013-05-15","AB","05:30 AM","moist","4.last_night","2.drizzle","0","0","3.wet","6.drizzle","","< 1jam","AB","2013",NA,200,400,300,"LG.II"
"10083","5.LG","6A","6A-05","HB 04","DP 7",10,500,"2020-06-11","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2020",NA,200,400,300,"LG.II"
"10084","5.LG","5B","5B-05","TL 30","TL 20",10,500,"2018-05-22","LD","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","","1-3 jam","LD","2018",NA,200,400,300,"LG.I"
"10085","5.LG","6B","6B-03","SI 08","SI 18",10,500,"2013-10-30","LD","05:30 AM","wet","3.yesterday","3.medium","0","0","3.wet","5.cloudy","","<1 jam","LD","2013",NA,200,400,300,"LG.II"
"10086","5.LG","5A","5A-02","JB 04","JB 11",7,350,"2015-02-07","LD","05:30 AM","wet/moist","4.last_night","4.heavy","5","0","3.wet","3.fog","","<7 jam","LD","2015",NA,200,400,300,"LG.I"
"10087","5.LG","6B","6B-08","UB 23","UB 13",10,500,"2016-03-27","LD","05:30 AM","dry","2.day_before_yesterday","3.medium","0","0","1.dry","1.clear","","","LD","2016",NA,200,400,300,"LG.II"
"10088","5.LG","6A","6A-06","SI 28","SI 18",10,500,"2014-07-15","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,200,400,300,"LG.II"
"10089","5.LG","5A","5A-08","GP 36","GP 26",10,500,"2020-08-15","SY","05:35 AM","wet","5.raining","2.drizzle","0","0","3.wet","1.clear","","<1 jam","SY","2020",NA,200,400,300,"LG.I"
"10090","5.LG","6A","6A-02","UB 13","UB 23",10,500,"2019-12-07","SY","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","5.cloudy",">1 jam","","SY","2019",NA,200,400,300,"LG.II"
"10091","5.LG","13A","13A-01","ML 20","GP 58",10,500,"2016-08-31","SY","05:30 AM","wet","3.yesterday","2.drizzle","0","0","3.wet","1.clear","For Sept",">1 jam","SY","2016",NA,200,400,300,"UG.I"
"10092","5.LG","6B","6B-08","UB 23","UB 13",10,500,"2015-10-26","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2015",NA,200,400,300,"LG.II"
"10093","5.LG","5A","5A-02","JB 04","JB 11",7,350,"2020-02-11","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2020",NA,200,400,300,"LG.I"
"10094","5.LG","6A","6A-06","SI 28","SI 18",10,500,"2019-12-07","SY","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","1.clear",">1 jam","","SY","2019",NA,200,400,300,"LG.II"
"10095","5.LG","6A","6A-07","SI 18","SI 08",10,500,"2019-12-07","SY","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","1.clear",">1 jam","","SY","2019",NA,200,400,300,"LG.II"
"10096","5.LG","5A","5A-06","TL 30","TL 40",10,500,"2020-02-11","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2020",NA,200,400,300,"LG.I"
"10097","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2014-07-21","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,200,400,300,"LG.II"
